,scaled_sci,user,friend
7672,337,DEU,KHM
7673,705,DEU,KIR
7674,302,DEU,COM
7675,1576,DEU,KOR
7676,2635,DEU,KWT
7677,4921,DEU,CYM
7678,1556,DEU,KAZ
7679,555,DEU,LAO
7680,20528,DEU,LBN
7681,2043,DEU,LCA
7682,2119,DEU,LKA
7683,4247,DEU,LBR
7684,236,DEU,LSO
7685,14356,DEU,LTU
7686,71833,DEU,LUX
7687,17502,DEU,LVA
7688,2463,DEU,LBY
7689,2778,DEU,MAR
7690,41481,DEU,MDA
7691,47327,DEU,MNE
7692,2836,DEU,MDG
7693,97724,DEU,MKD
7694,1509,DEU,MLI
7695,238,DEU,MMR
7696,2591,DEU,MNG
7697,1483,DEU,MAC
7698,1559,DEU,MTQ
7699,1629,DEU,MRT
7700,18426,DEU,MLT
7701,2912,DEU,MUS
7702,3015,DEU,MDV
7703,484,DEU,MWI
7704,769,DEU,MEX
7705,772,DEU,MYS
7706,977,DEU,MOZ
7707,5227,DEU,NULL
7708,1199,DEU,NCL
7709,1742,DEU,NER
7710,2269,DEU,NGA
7711,765,DEU,NIC
7712,19959,DEU,NLD
7713,11594,DEU,NOR
7714,1044,DEU,NPL
7715,6012,DEU,NZL
7716,1920,DEU,OMN
7717,1217,DEU,PAN
7718,964,DEU,PER
7719,1352,DEU,PYF
7720,325,DEU,PNG
7721,992,DEU,PHL
7722,1609,DEU,PAK
7723,26395,DEU,POL
7724,1481,DEU,PRI
7725,13243,DEU,PRT
7726,1802,DEU,PRY
7727,3871,DEU,QAT
7728,1505,DEU,REU
7729,68789,DEU,ROU
7730,51101,DEU,SRB
7731,1863,DEU,RWA
7732,2611,DEU,SAU
7733,386,DEU,SLB
7734,5323,DEU,SYC
7735,15602,DEU,SWE
7736,3157,DEU,SGP
7737,26673,DEU,SVN
7738,11562,DEU,SVK
7739,8357,DEU,SLE
7740,3148,DEU,SEN
7741,904,DEU,SUR
7742,1760,DEU,STP
7743,684,DEU,SLV
7744,535,DEU,SWZ
7745,1255,DEU,TCD
7746,6331,DEU,TGO
7747,1281,DEU,THA
7748,3568,DEU,TJK
7749,352,DEU,TLS
7750,8688,DEU,TUN
7751,975,DEU,TON
7752,14452,DEU,TUR
7753,1497,DEU,TTO
7754,1120,DEU,TWN
7755,1191,DEU,TZA
7756,5290,DEU,UKR
7757,4254,DEU,UGA
7758,3230,DEU,USA
7759,1751,DEU,URY
7760,1302,DEU,UZB
7761,1292,DEU,VCT
7762,1531,DEU,VNM
7763,400,DEU,VUT
7764,602,DEU,WSM
7765,107849,DEU,XKX
7766,585,DEU,MYT
7767,949,DEU,ZAF
7768,903,DEU,ZMB
7769,2674,DEU,ZWE
7770,21054,DJI,ARE
7771,2830,DJI,ATG
7772,518,DJI,ALB
7773,194,DJI,ARM
7774,4317,DJI,AGO
7775,257,DJI,ARG
7776,6750,DJI,AUT
7777,1577,DJI,AUS
7778,396,DJI,ABW
7779,805,DJI,AZE
7780,647,DJI,BIH
7781,2270,DJI,BRB
7782,1667,DJI,BGD
7783,26572,DJI,BEL
7784,13637,DJI,BFA
7785,330,DJI,BGR
7786,14083,DJI,BHR
7787,14145,DJI,BDI
7788,23227,DJI,BEN
7789,821,DJI,BRN
7790,414,DJI,BOL
7791,459,DJI,BRA
7792,1361,DJI,BHS
7793,777,DJI,BTN
7794,3960,DJI,BWA
7795,692,DJI,BLR
7796,1854,DJI,BLZ
7797,17754,DJI,CAN
7798,10287,DJI,COD
7799,64441,DJI,CAF
7800,20526,DJI,COG
7801,11111,DJI,CHE
7802,10248,DJI,CIV
7803,204,DJI,CHL
7804,21299,DJI,CMR
7805,459,DJI,COL
7806,386,DJI,CRI
7807,2166,DJI,CPV
7808,736,DJI,CUW
7809,10314,DJI,CYP
7810,260,DJI,CZE
7811,8436,DJI,DEU
7812,173751157,DJI,DJI
7813,3339,DJI,DNK
7814,1506,DJI,DOM
7815,5635,DJI,DZA
7816,514,DJI,ECU
7817,173,DJI,EST
7818,12286,DJI,EGY
7819,686,DJI,ESP
7820,594079,DJI,ETH
7821,7148,DJI,FIN
7822,1805,DJI,FJI
7823,496,DJI,FSM
7824,19252,DJI,FRA
7825,19392,DJI,GAB
7826,5943,DJI,GBR
7827,2043,DJI,GRD
7828,771,DJI,GEO
7829,9371,DJI,GUF
7830,6114,DJI,GHA
7831,6187,DJI,GMB
7832,25754,DJI,GIN
7833,4301,DJI,GLP
7834,10908,DJI,GNQ
7835,7848,DJI,GRC
7836,359,DJI,GTM
7837,7777,DJI,GUM
7838,5253,DJI,GNB
7839,2068,DJI,GUY
7840,408,DJI,HKG
7841,565,DJI,HND
7842,271,DJI,HRV
7843,6207,DJI,HTI
7844,281,DJI,HUN
7845,1218,DJI,IDN
7846,2355,DJI,IRL
7847,278,DJI,IMN
7848,1032,DJI,IND
7849,5497,DJI,ISL
7850,1812,DJI,ITA
7851,213,DJI,JEY
7852,3026,DJI,JAM
7853,4077,DJI,JOR
7854,494,DJI,JPN
7855,79304,DJI,KEN
7856,443,DJI,KGZ
7857,356,DJI,KHM
7858,742,DJI,KIR
7859,24604,DJI,COM
7860,295,DJI,KOR
7861,9973,DJI,KWT
7862,1320,DJI,CYM
7863,447,DJI,KAZ
7864,250,DJI,LAO
7865,7304,DJI,LBN
7866,2415,DJI,LCA
7867,2453,DJI,LKA
7868,7868,DJI,LBR
7869,2735,DJI,LSO
7870,702,DJI,LTU
7871,67456,DJI,LUX
7872,242,DJI,LVA
7873,6529,DJI,LBY
7874,14727,DJI,MAR
7875,357,DJI,MDA
7876,500,DJI,MNE
7877,28707,DJI,MDG
7878,1185,DJI,MKD
7879,17345,DJI,MLI
7880,2052,DJI,MMR
7881,363,DJI,MNG
7882,343,DJI,MAC
7883,3452,DJI,MTQ
7884,23742,DJI,MRT
7885,13082,DJI,MLT
7886,4227,DJI,MUS
7887,2781,DJI,MDV
7888,4489,DJI,MWI
7889,289,DJI,MEX
7890,1685,DJI,MYS
7891,5684,DJI,MOZ
7892,3630,DJI,NULL
7893,6390,DJI,NCL
7894,29772,DJI,NER
7895,2458,DJI,NGA
7896,669,DJI,NIC
7897,9594,DJI,NLD
7898,8285,DJI,NOR
7899,858,DJI,NPL
7900,1148,DJI,NZL
7901,8674,DJI,OMN
7902,576,DJI,PAN
7903,353,DJI,PER
7904,5390,DJI,PYF
7905,1829,DJI,PNG
7906,1408,DJI,PHL
7907,2787,DJI,PAK
7908,315,DJI,POL
7909,844,DJI,PRI
7910,709,DJI,PRT
7911,700,DJI,PRY
7912,21600,DJI,QAT
7913,7731,DJI,REU
7914,538,DJI,ROU
7915,665,DJI,SRB
7916,13935,DJI,RWA
7917,50132,DJI,SAU
7918,1196,DJI,SLB
7919,21376,DJI,SYC
7920,34483,DJI,SWE
7921,973,DJI,SGP
7922,248,DJI,SVN
7923,376,DJI,SVK
7924,9231,DJI,SLE
7925,90045,DJI,SEN
7926,1223,DJI,SUR
7927,4131,DJI,STP
7928,325,DJI,SLV
7929,4811,DJI,SWZ
7930,189431,DJI,TCD
7931,15869,DJI,TGO
7932,165,DJI,THA
7933,1085,DJI,TJK
7934,1542,DJI,TLS
7935,10973,DJI,TUN
7936,1022,DJI,TON
7937,19905,DJI,TUR
7938,1631,DJI,TTO
7939,127,DJI,TWN
7940,12899,DJI,TZA
7941,456,DJI,UKR
7942,30214,DJI,UGA
7943,4140,DJI,USA
7944,317,DJI,URY
7945,812,DJI,UZB
7946,2156,DJI,VCT
7947,289,DJI,VNM
7948,702,DJI,VUT
7949,815,DJI,WSM
7950,1485,DJI,XKX
7951,21364,DJI,MYT
7952,4862,DJI,ZAF
7953,7489,DJI,ZMB
7954,4668,DJI,ZWE
7955,4301,DNK,ARE
7956,2359,DNK,ATG
7957,3446,DNK,ALB
7958,1907,DNK,ARM
7959,449,DNK,AGO
7960,2096,DNK,ARG
7961,13630,DNK,AUT
7962,7728,DNK,AUS
7963,2090,DNK,ABW
7964,839,DNK,AZE
7965,19088,DNK,BIH
7966,3053,DNK,BRB
7967,489,DNK,BGD
7968,9253,DNK,BEL
7969,448,DNK,BFA
7970,17412,DNK,BGR
7971,1953,DNK,BHR
7972,1729,DNK,BDI
7973,660,DNK,BEN
7974,976,DNK,BRN
7975,374,DNK,BOL
7976,677,DNK,BRA
7977,2044,DNK,BHS
7978,1512,DNK,BTN
7979,704,DNK,BWA
7980,2369,DNK,BLR
7981,725,DNK,BLZ
7982,4949,DNK,CAN
7983,789,DNK,COD
7984,704,DNK,CAF
7985,671,DNK,COG
7986,19279,DNK,CHE
7987,575,DNK,CIV
7988,1371,DNK,CHL
7989,1665,DNK,CMR
7990,542,DNK,COL
7991,1649,DNK,CRI
7992,2703,DNK,CPV
7993,2454,DNK,CUW
7994,9772,DNK,CYP
7995,5640,DNK,CZE
7996,14590,DNK,DEU
7997,3339,DNK,DJI
7998,9084985,DNK,DNK
7999,559,DNK,DOM
8000,340,DNK,DZA
8001,498,DNK,ECU
8002,18236,DNK,EST
8003,684,DNK,EGY
8004,6653,DNK,ESP
8005,2407,DNK,ETH
8006,18668,DNK,FIN
8007,889,DNK,FJI
8008,234,DNK,FSM
8009,3961,DNK,FRA
8010,597,DNK,GAB
8011,10440,DNK,GBR
8012,1649,DNK,GRD
8013,1483,DNK,GEO
8014,792,DNK,GUF
8015,2229,DNK,GHA
8016,14376,DNK,GMB
8017,588,DNK,GIN
8018,1310,DNK,GLP
8019,1028,DNK,GNQ
8020,10725,DNK,GRC
8021,337,DNK,GTM
8022,1161,DNK,GUM
8023,5244,DNK,GNB
8024,475,DNK,GUY
8025,2495,DNK,HKG
8026,350,DNK,HND
8027,10263,DNK,HRV
8028,223,DNK,HTI
8029,11102,DNK,HUN
8030,233,DNK,IDN
8031,10979,DNK,IRL
8032,6824,DNK,IMN
8033,320,DNK,IND
8034,358406,DNK,ISL
8035,6547,DNK,ITA
8036,9190,DNK,JEY
8037,1107,DNK,JAM
8038,2129,DNK,JOR
8039,1330,DNK,JPN
8040,2001,DNK,KEN
8041,495,DNK,KGZ
8042,350,DNK,KHM
8043,315,DNK,KIR
8044,540,DNK,COM
8045,881,DNK,KOR
8046,1461,DNK,KWT
8047,5924,DNK,CYM
8048,439,DNK,KAZ
8049,344,DNK,LAO
8050,13158,DNK,LBN
8051,1133,DNK,LCA
8052,2036,DNK,LKA
8053,1214,DNK,LBR
8054,160,DNK,LSO
8055,45718,DNK,LTU
8056,23860,DNK,LUX
8057,31626,DNK,LVA
8058,452,DNK,LBY
8059,1154,DNK,MAR
8060,10011,DNK,MDA
8061,24324,DNK,MNE
8062,312,DNK,MDG
8063,22592,DNK,MKD
8064,486,DNK,MLI
8065,508,DNK,MMR
8066,372,DNK,MNG
8067,1605,DNK,MAC
8068,1021,DNK,MTQ
8069,315,DNK,MRT
8070,23039,DNK,MLT
8071,1575,DNK,MUS
8072,2500,DNK,MDV
8073,559,DNK,MWI
8074,450,DNK,MEX
8075,714,DNK,MYS
8076,690,DNK,MOZ
8077,1733,DNK,NULL
8078,858,DNK,NCL
8079,411,DNK,NER
8080,644,DNK,NGA
8081,603,DNK,NIC
8082,14511,DNK,NLD
8083,107686,DNK,NOR
8084,4003,DNK,NPL
8085,7272,DNK,NZL
8086,1129,DNK,OMN
8087,1067,DNK,PAN
8088,483,DNK,PER
8089,2202,DNK,PYF
8090,206,DNK,PNG
8091,1612,DNK,PHL
8092,1073,DNK,PAK
8093,14039,DNK,POL
8094,588,DNK,PRI
8095,8961,DNK,PRT
8096,461,DNK,PRY
8097,2946,DNK,QAT
8098,826,DNK,REU
8099,28030,DNK,ROU
8100,10316,DNK,SRB
8101,2171,DNK,RWA
8102,1095,DNK,SAU
8103,324,DNK,SLB
8104,2555,DNK,SYC
8105,67166,DNK,SWE
8106,4640,DNK,SGP
8107,8994,DNK,SVN
8108,8541,DNK,SVK
8109,2498,DNK,SLE
8110,954,DNK,SEN
8111,509,DNK,SUR
8112,743,DNK,STP
8113,237,DNK,SLV
8114,596,DNK,SWZ
8115,270,DNK,TCD
8116,803,DNK,TGO
8117,1882,DNK,THA
8118,621,DNK,TJK
8119,224,DNK,TLS
8120,1420,DNK,TUN
8121,1281,DNK,TON
8122,4158,DNK,TUR
8123,1585,DNK,TTO
8124,670,DNK,TWN
8125,1602,DNK,TZA
8126,3902,DNK,UKR
8127,4762,DNK,UGA
8128,2982,DNK,USA
8129,1049,DNK,URY
8130,501,DNK,UZB
8131,1231,DNK,VCT
8132,501,DNK,VNM
8133,468,DNK,VUT
8134,645,DNK,WSM
8135,12850,DNK,XKX
8136,435,DNK,MYT
8137,719,DNK,ZAF
8138,1455,DNK,ZMB
8139,1123,DNK,ZWE
8140,1376,DOM,ARE
8141,196877,DOM,ATG
8142,1091,DOM,ALB
8143,280,DOM,ARM
8144,6804,DOM,AGO
8145,8529,DOM,ARG
8146,4096,DOM,AUT
8147,466,DOM,AUS
8148,195759,DOM,ABW
8149,645,DOM,AZE
8150,949,DOM,BIH
8151,5970,DOM,BRB
8152,606,DOM,BGD
8153,2942,DOM,BEL
8154,2353,DOM,BFA
8155,754,DOM,BGR
8156,1169,DOM,BHR
8157,2241,DOM,BDI
8158,6648,DOM,BEN
8159,386,DOM,BRN
8160,6054,DOM,BOL
8161,4648,DOM,BRA
8162,54178,DOM,BHS
8163,229,DOM,BTN
8164,4139,DOM,BWA
8165,819,DOM,BLR
8166,15950,DOM,BLZ
8167,5340,DOM,CAN
8168,5600,DOM,COD
8169,3435,DOM,CAF
8170,7893,DOM,COG
8171,15110,DOM,CHE
8172,3746,DOM,CIV
8173,25506,DOM,CHL
8174,4004,DOM,CMR
8175,17026,DOM,COL
8176,16974,DOM,CRI
8177,3421,DOM,CPV
8178,187969,DOM,CUW
8179,1282,DOM,CYP
8180,479,DOM,CZE
8181,2525,DOM,DEU
8182,1506,DOM,DJI
8183,559,DOM,DNK
8184,7859381,DOM,DOM
8185,1628,DOM,DZA
8186,13244,DOM,ECU
8187,432,DOM,EST
8188,1147,DOM,EGY
8189,42862,DOM,ESP
8190,805,DOM,ETH
8191,741,DOM,FIN
8192,888,DOM,FJI
8193,1260,DOM,FSM
8194,1951,DOM,FRA
8195,5391,DOM,GAB
8196,1666,DOM,GBR
8197,13145,DOM,GRD
8198,381,DOM,GEO
8199,305076,DOM,GUF
8200,4213,DOM,GHA
8201,4403,DOM,GMB
8202,3184,DOM,GIN
8203,117515,DOM,GLP
8204,19298,DOM,GNQ
8205,1040,DOM,GRC
8206,8389,DOM,GTM
8207,1468,DOM,GUM
8208,2771,DOM,GNB
8209,18698,DOM,GUY
8210,300,DOM,HKG
8211,16779,DOM,HND
8212,677,DOM,HRV
8213,691174,DOM,HTI
8214,468,DOM,HUN
8215,480,DOM,IDN
8216,788,DOM,IRL
8217,1373,DOM,IMN
8218,376,DOM,IND
8219,1884,DOM,ISL
8220,10100,DOM,ITA
8221,1014,DOM,JEY
8222,24612,DOM,JAM
8223,696,DOM,JOR
8224,441,DOM,JPN
8225,5742,DOM,KEN
8226,241,DOM,KGZ
8227,484,DOM,KHM
8228,992,DOM,KIR
8229,1046,DOM,COM
8230,263,DOM,KOR
8231,992,DOM,KWT
8232,69199,DOM,CYM
8233,852,DOM,KAZ
8234,207,DOM,LAO
8235,1285,DOM,LBN
8236,15276,DOM,LCA
8237,987,DOM,LKA
8238,16091,DOM,LBR
8239,1696,DOM,LSO
8240,350,DOM,LTU
8241,6564,DOM,LUX
8242,628,DOM,LVA
8243,624,DOM,LBY
8244,3155,DOM,MAR
8245,354,DOM,MDA
8246,1930,DOM,MNE
8247,3226,DOM,MDG
8248,1202,DOM,MKD
8249,2989,DOM,MLI
8250,129,DOM,MMR
8251,196,DOM,MNG
8252,234,DOM,MAC
8253,51411,DOM,MTQ
8254,2281,DOM,MRT
8255,1418,DOM,MLT
8256,1735,DOM,MUS
8257,1173,DOM,MDV
8258,1424,DOM,MWI
8259,6737,DOM,MEX
8260,318,DOM,MYS
8261,6840,DOM,MOZ
8262,20917,DOM,NULL
8263,526,DOM,NCL
8264,2012,DOM,NER
8265,2441,DOM,NGA
8266,17565,DOM,NIC
8267,4059,DOM,NLD
8268,1547,DOM,NOR
8269,264,DOM,NPL
8270,416,DOM,NZL
8271,1090,DOM,OMN
8272,47630,DOM,PAN
8273,7548,DOM,PER
8274,612,DOM,PYF
8275,1145,DOM,PNG
8276,1423,DOM,PHL
8277,1258,DOM,PAK
8278,310,DOM,POL
8279,147364,DOM,PRI
8280,2050,DOM,PRT
8281,13467,DOM,PRY
8282,1175,DOM,QAT
8283,765,DOM,REU
8284,1224,DOM,ROU
8285,2006,DOM,SRB
8286,2883,DOM,RWA
8287,1243,DOM,SAU
8288,1339,DOM,SLB
8289,6107,DOM,SYC
8290,990,DOM,SWE
8291,355,DOM,SGP
8292,1572,DOM,SVN
8293,431,DOM,SVK
8294,11498,DOM,SLE
8295,2624,DOM,SEN
8296,55015,DOM,SUR
8297,4769,DOM,STP
8298,10505,DOM,SLV
8299,2706,DOM,SWZ
8300,1548,DOM,TCD
8301,3977,DOM,TGO
8302,170,DOM,THA
8303,515,DOM,TJK
8304,1038,DOM,TLS
8305,1877,DOM,TUN
8306,1773,DOM,TON
8307,1026,DOM,TUR
8308,17546,DOM,TTO
8309,199,DOM,TWN
8310,3017,DOM,TZA
8311,691,DOM,UKR
8312,5434,DOM,UGA
8313,30940,DOM,USA
8314,13730,DOM,URY
8315,336,DOM,UZB
8316,11070,DOM,VCT
8317,630,DOM,VNM
8318,522,DOM,VUT
8319,1623,DOM,WSM
8320,805,DOM,XKX
8321,1255,DOM,MYT
8322,1414,DOM,ZAF
8323,6986,DOM,ZMB
8324,1416,DOM,ZWE
8325,3296,DZA,ARE
8326,532,DZA,ATG
8327,822,DZA,ALB
8328,492,DZA,ARM
8329,1715,DZA,AGO
8330,1013,DZA,ARG
8331,776,DZA,AUT
8332,234,DZA,AUS
8333,635,DZA,ABW
8334,656,DZA,AZE
8335,866,DZA,BIH
8336,300,DZA,BRB
8337,906,DZA,BGD
8338,2517,DZA,BEL
8339,5903,DZA,BFA
8340,608,DZA,BGR
8341,2226,DZA,BHR
8342,2265,DZA,BDI
8343,6774,DZA,BEN
8344,628,DZA,BRN
8345,1659,DZA,BOL
8346,982,DZA,BRA
8347,505,DZA,BHS
8348,633,DZA,BTN
8349,1186,DZA,BWA
8350,2259,DZA,BLR
8351,939,DZA,BLZ
8352,1576,DZA,CAN
8353,1668,DZA,COD
8354,3830,DZA,CAF
8355,4013,DZA,COG
8356,1505,DZA,CHE
8357,5516,DZA,CIV
8358,508,DZA,CHL
8359,4132,DZA,CMR
8360,1233,DZA,COL
8361,1009,DZA,CRI
8362,732,DZA,CPV
8363,409,DZA,CUW
8364,932,DZA,CYP
8365,809,DZA,CZE
8366,1086,DZA,DEU
8367,5635,DZA,DJI
8368,340,DZA,DNK
8369,1628,DZA,DOM
8370,781660,DZA,DZA
8371,1170,DZA,ECU
8372,281,DZA,EST
8373,6702,DZA,EGY
8374,2336,DZA,ESP
8375,1257,DZA,ETH
8376,343,DZA,FIN
8377,330,DZA,FJI
8378,407,DZA,FSM
8379,11330,DZA,FRA
8380,4694,DZA,GAB
8381,706,DZA,GBR
8382,623,DZA,GRD
8383,904,DZA,GEO
8384,1639,DZA,GUF
8385,2500,DZA,GHA
8386,3572,DZA,GMB
8387,21353,DZA,GIN
8388,909,DZA,GLP
8389,6093,DZA,GNQ
8390,757,DZA,GRC
8391,922,DZA,GTM
8392,373,DZA,GUM
8393,3064,DZA,GNB
8394,1156,DZA,GUY
8395,275,DZA,HKG
8396,1528,DZA,HND
8397,448,DZA,HRV
8398,1724,DZA,HTI
8399,861,DZA,HUN
8400,573,DZA,IDN
8401,597,DZA,IRL
8402,457,DZA,IMN
8403,273,DZA,IND
8404,394,DZA,ISL
8405,1019,DZA,ITA
8406,214,DZA,JEY
8407,1226,DZA,JAM
8408,8835,DZA,JOR
8409,129,DZA,JPN
8410,2533,DZA,KEN
8411,636,DZA,KGZ
8412,484,DZA,KHM
8413,580,DZA,KIR
8414,1500,DZA,COM
8415,294,DZA,KOR
8416,2778,DZA,KWT
8417,380,DZA,CYM
8418,1207,DZA,KAZ
8419,241,DZA,LAO
8420,6726,DZA,LBN
8421,674,DZA,LCA
8422,435,DZA,LKA
8423,9355,DZA,LBR
8424,1004,DZA,LSO
8425,642,DZA,LTU
8426,1963,DZA,LUX
8427,789,DZA,LVA
8428,13118,DZA,LBY
8429,28957,DZA,MAR
8430,892,DZA,MDA
8431,871,DZA,MNE
8432,3653,DZA,MDG
8433,730,DZA,MKD
8434,16789,DZA,MLI
8435,207,DZA,MMR
8436,646,DZA,MNG
8437,199,DZA,MAC
8438,807,DZA,MTQ
8439,25851,DZA,MRT
8440,1350,DZA,MLT
8441,1045,DZA,MUS
8442,949,DZA,MDV
8443,591,DZA,MWI
8444,1230,DZA,MEX
8445,431,DZA,MYS
8446,1846,DZA,MOZ
8447,1734,DZA,NULL
8448,1108,DZA,NCL
8449,25737,DZA,NER
8450,1383,DZA,NGA
8451,1384,DZA,NIC
8452,688,DZA,NLD
8453,321,DZA,NOR
8454,244,DZA,NPL
8455,221,DZA,NZL
8456,3831,DZA,OMN
8457,1216,DZA,PAN
8458,1063,DZA,PER
8459,2169,DZA,PYF
8460,422,DZA,PNG
8461,789,DZA,PHL
8462,1923,DZA,PAK
8463,884,DZA,POL
8464,429,DZA,PRI
8465,626,DZA,PRT
8466,2080,DZA,PRY
8467,3977,DZA,QAT
8468,1043,DZA,REU
8469,975,DZA,ROU
8470,766,DZA,SRB
8471,1973,DZA,RWA
8472,3809,DZA,SAU
8473,531,DZA,SLB
8474,800,DZA,SYC
8475,595,DZA,SWE
8476,295,DZA,SGP
8477,454,DZA,SVN
8478,1589,DZA,SVK
8479,10412,DZA,SLE
8480,3206,DZA,SEN
8481,758,DZA,SUR
8482,955,DZA,STP
8483,1007,DZA,SLV
8484,1160,DZA,SWZ
8485,6960,DZA,TCD
8486,3349,DZA,TGO
8487,215,DZA,THA
8488,893,DZA,TJK
8489,328,DZA,TLS
8490,26583,DZA,TUN
8491,1241,DZA,TON
8492,2703,DZA,TUR
8493,722,DZA,TTO
8494,143,DZA,TWN
8495,2797,DZA,TZA
8496,1981,DZA,UKR
8497,2941,DZA,UGA
8498,406,DZA,USA
8499,759,DZA,URY
8500,648,DZA,UZB
8501,510,DZA,VCT
8502,364,DZA,VNM
8503,248,DZA,VUT
8504,1025,DZA,WSM
8505,873,DZA,XKX
8506,1441,DZA,MYT
8507,739,DZA,ZAF
8508,2041,DZA,ZMB
8509,1010,DZA,ZWE
8510,691,ECU,ARE
8511,1233,ECU,ATG
8512,440,ECU,ALB
8513,174,ECU,ARM
8514,1414,ECU,AGO
8515,7662,ECU,ARG
8516,830,ECU,AUT
8517,531,ECU,AUS
8518,24238,ECU,ABW
8519,223,ECU,AZE
8520,237,ECU,BIH
8521,660,ECU,BRB
8522,319,ECU,BGD
8523,1729,ECU,BEL
8524,569,ECU,BFA
8525,390,ECU,BGR
8526,544,ECU,BHR
8527,380,ECU,BDI
8528,9838,ECU,BEN
8529,274,ECU,BRN
8530,13729,ECU,BOL
8531,2061,ECU,BRA
8532,1211,ECU,BHS
8533,265,ECU,BTN
8534,313,ECU,BWA
8535,707,ECU,BLR
8536,4607,ECU,BLZ
8537,1640,ECU,CAN
8538,513,ECU,COD
8539,729,ECU,CAF
8540,715,ECU,COG
8541,4414,ECU,CHE
8542,760,ECU,CIV
8543,18187,ECU,CHL
8544,658,ECU,CMR
8545,35776,ECU,COL
8546,10940,ECU,CRI
8547,1155,ECU,CPV
8548,13060,ECU,CUW
8549,476,ECU,CYP
8550,297,ECU,CZE
8551,1198,ECU,DEU
8552,514,ECU,DJI
8553,498,ECU,DNK
8554,13244,ECU,DOM
8555,1170,ECU,DZA
8556,3832289,ECU,ECU
8557,389,ECU,EST
8558,714,ECU,EGY
8559,26563,ECU,ESP
8560,267,ECU,ETH
8561,402,ECU,FIN
8562,263,ECU,FJI
8563,345,ECU,FSM
8564,906,ECU,FRA
8565,635,ECU,GAB
8566,1008,ECU,GBR
8567,949,ECU,GRD
8568,259,ECU,GEO
8569,1811,ECU,GUF
8570,878,ECU,GHA
8571,1359,ECU,GMB
8572,543,ECU,GIN
8573,762,ECU,GLP
8574,2807,ECU,GNQ
8575,406,ECU,GRC
8576,12116,ECU,GTM
8577,314,ECU,GUM
8578,737,ECU,GNB
8579,3487,ECU,GUY
8580,243,ECU,HKG
8581,15407,ECU,HND
8582,343,ECU,HRV
8583,2891,ECU,HTI
8584,408,ECU,HUN
8585,275,ECU,IDN
8586,430,ECU,IRL
8587,302,ECU,IMN
8588,197,ECU,IND
8589,1382,ECU,ISL
8590,4318,ECU,ITA
8591,758,ECU,JEY
8592,1119,ECU,JAM
8593,379,ECU,JOR
8594,198,ECU,JPN
8595,499,ECU,KEN
8596,127,ECU,KGZ
8597,206,ECU,KHM
8598,547,ECU,KIR
8599,236,ECU,COM
8600,301,ECU,KOR
8601,496,ECU,KWT
8602,3441,ECU,CYM
8603,261,ECU,KAZ
8604,148,ECU,LAO
8605,713,ECU,LBN
8606,910,ECU,LCA
8607,464,ECU,LKA
8608,1020,ECU,LBR
8609,197,ECU,LSO
8610,282,ECU,LTU
8611,1260,ECU,LUX
8612,324,ECU,LVA
8613,350,ECU,LBY
8614,3398,ECU,MAR
8615,242,ECU,MDA
8616,571,ECU,MNE
8617,749,ECU,MDG
8618,444,ECU,MKD
8619,668,ECU,MLI
8620,125,ECU,MMR
8621,220,ECU,MNG
8622,264,ECU,MAC
8623,829,ECU,MTQ
8624,608,ECU,MRT
8625,1083,ECU,MLT
8626,411,ECU,MUS
8627,524,ECU,MDV
8628,231,ECU,MWI
8629,9461,ECU,MEX
8630,213,ECU,MYS
8631,1005,ECU,MOZ
8632,436,ECU,NULL
8633,477,ECU,NCL
8634,530,ECU,NER
8635,566,ECU,NGA
8636,15806,ECU,NIC
8637,965,ECU,NLD
8638,594,ECU,NOR
8639,178,ECU,NPL
8640,561,ECU,NZL
8641,525,ECU,OMN
8642,17549,ECU,PAN
8643,21667,ECU,PER
8644,480,ECU,PYF
8645,302,ECU,PNG
8646,1017,ECU,PHL
8647,618,ECU,PAK
8648,219,ECU,POL
8649,5074,ECU,PRI
8650,1497,ECU,PRT
8651,15083,ECU,PRY
8652,679,ECU,QAT
8653,239,ECU,REU
8654,481,ECU,ROU
8655,401,ECU,SRB
8656,480,ECU,RWA
8657,529,ECU,SAU
8658,332,ECU,SLB
8659,508,ECU,SYC
8660,769,ECU,SWE
8661,248,ECU,SGP
8662,367,ECU,SVN
8663,279,ECU,SVK
8664,1103,ECU,SLE
8665,788,ECU,SEN
8666,1618,ECU,SUR
8667,1496,ECU,STP
8668,11097,ECU,SLV
8669,289,ECU,SWZ
8670,409,ECU,TCD
8671,1126,ECU,TGO
8672,112,ECU,THA
8673,236,ECU,TJK
8674,556,ECU,TLS
8675,1347,ECU,TUN
8676,409,ECU,TON
8677,265,ECU,TUR
8678,5445,ECU,TTO
8679,162,ECU,TWN
8680,416,ECU,TZA
8681,565,ECU,UKR
8682,681,ECU,UGA
8683,6536,ECU,USA
8684,6273,ECU,URY
8685,158,ECU,UZB
8686,1064,ECU,VCT
8687,322,ECU,VNM
8688,186,ECU,VUT
8689,306,ECU,WSM
8690,312,ECU,XKX
8691,242,ECU,MYT
8692,256,ECU,ZAF
8693,473,ECU,ZMB
8694,210,ECU,ZWE
8695,2793,EST,ARE
8696,5921,EST,ATG
8697,2051,EST,ALB
8698,8063,EST,ARM
8699,204,EST,AGO
8700,532,EST,ARG
8701,8845,EST,AUT
8702,11743,EST,AUS
8703,1257,EST,ABW
8704,9022,EST,AZE
