iso_o,dist
LV_CO,10137.39
LV_KM,7838.525
LV_CV,6140.595
LV_CR,10158.2
LV_KY,9123.613
LV_CY,2524.026
LV_CZ,993.2449
LV_DE,1265.433
LV_DJ,5304.625
LV_DK,724.3204
LV_DO,8530.836
LV_DZ,2730.414
LV_EC,10799.31
LV_EG,3045.283
LV_ES,2715.85
LV_EE,277.1711
LV_ET,5481.836
LV_FI,358.1294
LV_FJ,15216.25
LV_FR,1704.598
LV_FM,11801.23
LV_GA,6430.987
LV_GB,1680.389
LV_GE,2247.341
LV_GH,6105.744
LV_GN,6290.1
LV_GP,8279.278
LV_GM,5937.274
LV_GW,6050.111
LV_GQ,6073.379
LV_GR,2109.292
LV_GD,8641.784
LV_GT,10068.25
LV_GF,8735.872
LV_GY,8916.958
LV_HK,7958.821
LV_HN,9943.452
LV_HR,1361.346
LV_HT,8676.039
LV_HU,1105.945
LV_ID,10145.65
LV_IN,5171.574
LV_IE,1954.941
LV_IS,2579.342
LV_IT,1869.574
LV_JM,8989.271
LV_JO,2927.355
LV_JP,8094.411
LV_KZ,3950.117
LV_KE,6581.417
LV_KG,3833.416
LV_KH,8382.075
LV_KI,12974.55
LV_KR,7297.289
LV_KW,3594.494
LV_LA,7655.456
LV_LB,2710.789
LV_LR,6400.451
LV_LC,8416.36
LV_LK,7354.283
LV_LS,9606.707
LV_LT,263.4897
LV_LU,1440.968
MO_AW,16137.89
MO_AO,11443.56
MO_AL,8700.824
MO_AE,6000.813
MO_AR,18451.92
MO_AM,6698.553
MO_AG,15619.67
MO_AU,7411.163
MO_AT,8697.858
MO_AZ,6241.078
MO_BI,9567.574
MO_BE,9368.464
MO_BJ,11879.69
MO_BF,11989.11
MO_BD,2379.18
MO_BG,8380.858
MO_BH,6339.583
MO_BS,14633.74
MO_BA,8713.32
MO_BY,7780.761
MO_BZ,15009.21
MO_BO,19366.59
MO_BR,17999.56
MO_BB,16027.41
MO_BN,1935.494
MO_BT,2469.639
MO_BW,10810.37
MO_CF,10339.39
MO_CA,12578.72
MO_CH,9368.741
MO_CL,18717.01
MO_CI,12581.76
MO_CM,11088.23
MO_CG,11052.14
MO_CO,16895.66
MO_KM,8543.718
MO_CV,13784.85
MO_CR,15961.26
MO_KY,15129.98
MO_CY,7758.194
MO_CZ,8755.137
MO_DE,9172.872
MO_DJ,7530.22
MO_DK,8644.476
MO_DO,15481.62
MO_DZ,10226.95
MO_EC,17254.57
MO_EG,8094.224
MO_ES,10509.64
MO_EE,7831.538
MO_ET,8071.563
MO_FI,7803.155
MO_FJ,8367.915
MO_FR,9601.923
MO_FM,5083.45
MO_GA,11454.85
MO_GB,9603.494
MO_GE,6658.638
MO_GH,12196.61
MO_GN,13467.84
MO_GP,15743.64
MO_GM,13302.68
MO_GW,13316.05
MO_GQ,11369.24
MO_GR,8500.75
MO_GD,16177.84
MO_GT,15158.87
MO_GF,16638.69
MO_GY,16678.59
MO_HK,60.77057
MO_HN,15395.32
MO_HR,8821.03
MO_HT,15445.57
MO_HU,8535.361
MO_ID,3247.226
MO_IN,3705.762
MO_IE,9830.292
MO_IS,9677.973
MO_IT,9244.462
MO_JM,15415.67
MO_JO,7608.224
MO_JP,2939.847
MO_KZ,4095.864
MO_KE,8707.285
MO_KG,4259.429
MO_KH,1502.806
MO_KI,6842.862
MO_KR,2129.243
MO_KW,6533.838
MO_LA,1236.996
MO_LB,7598.906
MO_LR,13186.77
MO_LY,9609.689
MO_LC,15951.54
MO_LK,3996.187
MO_LS,10850.54
MO_LT,7901.833
MO_LU,9319.527
MO_LV,7923.539
MO_MA,11145.74
MO_MD,7837.386
MO_MG,8518.685
MO_MK,8547.055
MO_ML,12566.47
MO_MM,1922.344
MO_MN,2914.317
MA_AW,6782.739
MA_AO,5221.762
MA_AL,2473.619
MA_AE,5957.76
MA_AR,9348.923
MA_AM,4545.386
MA_AG,5758.04
MA_AU,18008.29
MA_AT,2488.828
MA_AZ,4992.822
MA_BI,5629.51
MA_BE,2078.484
MA_BJ,3223.293
MA_BF,2471.663
MA_BD,9187.91
MA_BG,2783.637
MA_BH,5531.472
MA_BS,6765.866
MA_BA,2433.354
MA_BY,3470.514
MA_BZ,8230.373
MA_BO,8586.6
MA_BR,7665.229
MA_BB,5791.092
MA_BN,12552.03
MA_BT,8899.999
MA_BW,7402.954
MA_CF,4221.418
MA_CA,6177.698
MA_CH,1872.268
MA_CL,10042.32
MA_CI,3209.504
MA_CM,3860.319
MA_CG,4849.547
MA_CO,7724.87
MA_KM,7342.248
MA_CV,2706.494
MA_CR,8223.02
MA_KY,7437.437
MA_CY,3660.103
MA_CZ,2490.774
MA_DE,2237.169
MA_DJ,5634.926
MA_DK,2832.958
MA_DO,6415.661
MA_DZ,945.4926
MA_EC,8348.79
MA_EG,3601.095
MA_ES,762.6525
MA_EE,3646.192
MA_ET,5422.106
MA_FI,3705.295
MA_FJ,18188.38
MA_FR,1816.853
MA_FM,15213.18
MA_GA,4111.405
MA_GB,2017.175
MA_GE,4549.691
MA_GH,3242.511
MA_GN,2875.11
MA_GP,5813.01
MA_GM,2493.807
MA_GW,2623.781
MA_GQ,3740.063
MA_GR,2775.634
MA_GD,6046.397
MA_GT,8537.996
MA_GF,5695.263
MA_GY,6069.005
MA_HK,11190.01
MA_HN,8270.412
MA_HR,2333.773
MA_HT,6647.975
MA_HU,2628.122
MA_ID,12569.47
MA_IN,7782.559
MA_IE,2148.598
MA_IS,3507.608
MA_IT,1903.561
MA_JM,7090.973
MA_JO,3971.62
MA_JP,11534.55
MA_KZ,7049.875
MA_KE,6019.391
MA_KG,6887.794
MA_KH,11227.34
MA_KI,16092.01
MA_KR,10750.38
MA_KW,5159.944
MA_LA,10592.3
MA_LB,3881.252
MA_LR,3109.274
MA_LY,1858.3
MA_LC,5860.226
MA_LK,9285.049
MA_LS,7921.947
MA_LT,3387.249
MA_LU,2034.186
MA_LV,3455.795
MD_AW,9662.548
MD_AO,6403.256
MD_AL,955.9489
MD_AE,3379.927
MD_AR,12571.03
MD_AM,1469.285
MD_AG,8681.602
MD_AU,15056.51
MD_AT,944.1378
MD_AZ,1840.697
MD_BI,5605.97
MD_BE,1831.669
MD_BJ,5169.476
MD_BF,4795.856
MD_BD,5979.854
MD_BG,650.3213
MD_BH,3004.269
MD_BS,9133.669
MD_BA,883.0676
MD_BY,768.2014
MD_BZ,10563.94
MD_BO,11875.94
MD_BR,10880.65
MD_BB,8838.593
MD_BN,9322.287
MD_BT,5653.913
MD_BW,7991.104
MD_CF,4843.889
MD_CA,7732.758
MD_CH,1620.078
MD_CL,13337.69
MD_CI,5602.682
MD_CM,5083.627
MD_CG,5856.712
MD_CO,10682.76
MD_KM,6685.785
MD_CV,5985.07
MD_CR,10877.72
MD_KY,9893.914
MD_CY,1371.635
MD_CZ,1113.54
MD_DE,1656.772
MD_DJ,4162.952
MD_DK,1479.282
MD_DO,9152.349
MD_DZ,2404.552
MD_EC,11341.13
MD_EG,1897.972
MD_ES,2697.714
MD_EE,1407.85
MD_ET,4328.802
MD_FI,1482.904
MD_FJ,15789.29
MD_FR,1976.854
MD_FM,12241.51
MD_GA,5520.698
MD_GB,2150.279
MD_GE,1397.834
MD_GH,5386.711
MD_GN,5911.364
MD_GP,8764.718
MD_GM,5626.781
MD_GW,5698.813
MD_GQ,5185.608
MD_GR,1084.991
MD_GD,9080.658
MD_GT,10904.08
MD_GF,8945.445
MD_GY,9239.453
MD_HK,7881.413
MD_HN,10737.21
MD_HR,995.402
MD_HT,9330.392
MD_HU,740.7287
MD_ID,9609.744
MD_IN,4629.119
MD_IE,2569.662
MD_IS,3584.765
MD_IT,1413.827
MD_JM,9693.01
MD_JO,1780.775
MD_JP,8546.01
MD_KZ,3741.649
MD_KE,5430.362
MD_KG,3581.898
MD_KH,8023.458
MD_KI,13625.37
MD_KR,7611.25
MD_KW,2570.052
MD_LA,7345.482
MD_LB,1565.574
MD_LR,5889.716
MD_LY,2071.322
MD_LC,8867.616
MD_LK,6575.565
MD_LS,8495.066
MD_LT,889.8586
MD_LU,1697.473
MD_LV,1153.302
MD_MA,3308.693
MG_AW,13342.62
MG_AO,3857.428
MG_AL,7283.476
MG_AE,4880.935
MG_AR,10212.05
MG_AM,6579.582
MG_AG,12603.89
MG_AU,10050.92
MG_AT,8083.425
MG_AZ,6597.249
MG_BI,2625.146
MG_BE,8828.329
MG_BJ,5678.08
MG_BF,6414.199
MG_BD,6640.4
MG_BG,7284.44
MG_BH,5027.307
MG_BS,14335.44
MG_BA,7584.817
MG_BY,8316.957
MG_BZ,15417.12
MG_BO,11967.6
MG_BR,9591.817
MG_BB,12260.08
MG_BN,7848.804
MG_BT,6884.904
MG_BW,2321.26
MG_CF,4088.432
MG_CA,14397.06
MG_CH,8352.528
MG_CL,11261.95
MG_CI,6254.542
MG_CM,4682.87
MG_CG,3865.593
MG_CO,13607.86
MG_KM,921.1054
MG_CV,8638.643
MG_CR,14736.83
MG_KY,14677.56
MG_CY,6195.13
MG_CZ,8335.67
MG_DE,8764.171
MG_DJ,3424.35
MG_DK,8923.647
MG_DO,13459.14
MG_DZ,7761.553
MG_EC,13768.01
MG_EG,5716.257
MG_ES,8460.734
MG_EE,8955.914
MG_ET,3249.451
MG_FI,9024.89
MG_FJ,13270.44
MG_FR,8763.332
MG_FM,12445.93
MG_GA,4679.322
MG_GB,9097.793
MG_GE,6748.544
MG_GH,5897.49
MG_GN,7620.057
MG_GP,12563.26
MG_GM,7899.725
MG_GW,7724.712
MG_GQ,4929.845
MG_GR,6799.875
MG_GD,12450.55
MG_GT,15544.66
MG_GF,11228.28
MG_GY,11905.56
MG_HK,8572.626
MG_HN,15185.75
MG_HR,7869.163
MG_HT,13724.29
MG_HU,7914.995
MG_ID,6562.448
MG_IN,6175.918
MG_IE,9539.774
MG_IS,10953.2
MG_IT,7660.201
MG_JM,14176.45
MG_JO,5788.879
MG_JP,11423.11
MG_KZ,7540.767
MG_KE,2276.904
MG_KG,7413.828
MG_KH,7152.112
MG_KI,13800.88
MG_KR,10400.05
MG_KW,5364.89
MG_LA,7290.113
MG_LB,6005.66
MG_LR,6975.949
MG_LY,6809.219
MG_LC,12429.63
MG_LK,4565.287
MG_LS,2337.416
MG_LT,8453.709
MG_LU,8640.706
MG_LV,8716.07
MG_MA,8233.27
MG_MD,7566.234
MV_AW,15595.96
MV_AO,6836.069
MV_AL,6737.666
MV_AE,3044.644
MV_AR,14040.08
MV_AM,4950.312
MV_AG,14580.16
MV_AU,9147.749
MV_AT,7286.91
MV_AZ,4671.25
MV_BI,4981.228
MV_BE,8201.374
MV_BJ,7861.474
MV_BF,8303.248
MV_BD,2831.869
MV_BG,6537.101
MV_BH,3454.322
MV_BS,15499.8
MV_BA,6951.247
MV_BY,6913.969
MV_BZ,16957.76
MV_BO,15625.43
MV_BR,13264.65
MV_BB,14504.53
MV_BN,4604.447
MV_BT,3122.322
MV_BW,6064.191
MV_CF,6086.398
MV_CA,14056.75
MV_CH,7874.673
MV_CL,15088.62
MV_CI,8589.649
MV_CM,6876.347
MV_CG,6542.553
MV_CO,16400.63
MV_KM,3779.015
MV_CV,10644.1
MV_CR,17086.91
MV_KY,16238.48
MV_CY,5373.782
MV_CZ,7497.254
MV_DE,8042.136
MV_DJ,3440.05
MV_DK,7847.228
MV_DO,15280.16
MV_DZ,8003.847
MV_EC,16886.14
MV_EG,5285.308
MV_ES,8631.48
MV_EE,7411.087
MV_ET,3865.438
MV_FI,7445.993
MV_FJ,11741.34
MV_FR,8294.178
MV_FM,9386.032
MV_GA,7133.537
MV_GB,8525.089
MV_GE,5057.287
MV_GH,8171.529
MV_GN,9850.899
MV_GP,14615.72
MV_GM,9921.616
MV_GW,9825.664
MV_GQ,7178.231
MV_GR,6282.459
MV_GD,14758.22
MV_GT,17295.18
MV_GF,13923.5
MV_GY,14524.38
MV_HK,4822.231
MV_HN,17090.13
MV_HR,7212.847
MV_HT,15511.7
MV_HU,7071.424
MV_ID,3872.397
MV_IN,2750.004
MV_IE,8962.471
MV_IS,9862.516
MV_IT,7330.813
MV_JM,15945.21
MV_JO,4986.496
MV_JP,7611.875
MV_KZ,4363.5
MV_KE,4119.279
MV_KG,4312.445
MV_KH,3560.928
MV_KI,11080.14
MV_KR,6570.516
MV_KW,3879.433
MV_LA,3528.516
MV_LB,5131.167
MV_LR,9329.335
MV_LY,7009.429
MV_LC,14613.92
MV_LK,772.164
MV_LS,6159.367
MV_LT,7083.418
MV_LU,8043.064
MV_LV,7287.128
MV_MO,4764.841
MV_MA,8864.804
MV_MD,6400.624
MV_MG,3829.945
MV_MK,6641.559
MV_ML,8988.311
MV_MT,6972.285
MV_MM,2848.455
MV_MN,5816.043
MV_MR,9812.788
MV_MQ,14603.13
MV_MU,3222.059
MX_AW,3197.777
MX_AO,12686.0
MX_AL,10807.12
MX_AE,14372.35
MX_AR,7397.651
MX_AM,12406.08
MX_AG,3946.302
MX_AU,12985.17
MX_AT,10163.51
MX_AZ,12647.82
MX_BI,14163.71
MX_BE,9259.353
MX_BJ,10994.8
MX_BF,10331.14
MX_BD,15124.74
MX_BG,10957.55
MX_BH,13998.63
MX_BS,2332.616
MX_BA,10557.36
MX_BY,10424.03
MX_BZ,1122.146
MX_BO,5242.293
MX_BR,7439.636
MX_BB,4274.465
MX_BN,15417.07
MX_BT,14720.72
MX_BW,14375.19
MX_CF,12731.37
MX_CA,3267.29
MX_CH,9640.465
MX_CL,6621.323
MX_CI,10358.2
MX_CM,12027.18
MX_CG,12732.5
MX_CO,3088.959
MX_KM,15923.29
MX_CV,7998.977
MX_CR,1933.061
MX_KY,1866.584
MX_CY,12159.86
MX_CZ,9935.079
MX_DE,9399.781
MX_DJ,14650.17
MX_DK,9522.823
MX_DO,3090.919
MX_DZ,9760.504
MX_EC,3141.729
MX_EG,12384.58
MX_ES,9073.951
MX_EE,9899.34
MX_ET,14444.59
MX_FI,9860.541
MX_FJ,9922.433
MX_FR,9206.813
MX_FM,11067.11
MX_GA,11948.77
MX_GB,8938.404
MX_GE,12284.91
MX_GH,10741.29
MX_GN,8985.325
MX_GP,3979.532
MX_GM,8753.231
MX_GW,8910.872
MX_GQ,11750.78
MX_GR,11294.58
MX_GD,4083.905
MX_GT,1063.046
MX_GF,5322.755
MX_GY,4647.312
MX_HK,14147.54
MX_HN,1402.819
MX_HR,10278.05
MX_HT,2822.927
MX_HU,10375.25
MX_ID,16863.46
MX_IN,14673.66
MX_IE,8484.521
MX_IS,7460.195
MX_IT,10254.87
MX_JM,2361.969
MX_JO,12578.2
MX_JP,11312.39
MX_KZ,13047.79
MX_KE,14835.17
MX_KG,13068.68
MX_KH,15689.1
MX_KI,9722.604
MX_KR,12066.01
MX_KW,13564.08
MX_LA,15237.8
MX_LB,12401.35
MX_LR,9615.903
MX_LY,10790.9
MX_LC,4105.969
MX_LK,17101.06
MX_LS,14559.83
MX_LT,10255.65
MX_LU,9431.36
MX_LV,10039.22
MX_MO,14186.52
MX_MA,9027.964
MX_MD,10995.63
MX_MG,16533.96
MX_MV,17287.92
MX_MK,10878.43
MX_ML,9673.086
MX_MT,10733.58
MX_MM,15669.66
MX_MN,12104.09
MX_MR,8669.876
MX_MQ,4080.428
MX_MU,17590.84
MX_MW,14999.55
MK_AW,9214.088
MK_AO,5719.467
MK_AL,155.9628
MK_AE,3601.211
MK_AR,11787.62
MK_AM,1936.723
MK_AG,8207.319
MK_AU,15592.61
MK_AT,799.0887
MK_AZ,2376.292
MK_BI,5111.275
MK_BE,1634.022
MK_BJ,4381.742
MK_BF,3990.167
MK_BD,6574.948
MK_BG,168.0973
MK_BH,3187.291
MK_BS,8858.244
MK_BA,322.8538
MK_BY,1392.291
MK_BZ,10322.06
MK_BO,11206.64
MK_BR,10099.6
MK_BB,8314.218
MK_BN,9938.213
MK_BT,6279.136
MK_BW,7443.334
MK_CF,4196.27
MK_CA,7663.844
MK_CH,1240.798
MK_CL,12588.28
MK_CI,4798.88
MK_CM,4359.908
MK_CG,5184.311
MK_CO,10209.72
MK_KM,6375.972
MK_CV,5245.737
MK_CR,10527.62
MK_KY,9601.041
MK_CY,1282.659
MK_CZ,1051.492
MK_DE,1521.612
MK_DJ,3985.176
MK_DK,1651.324
MK_DO,8752.754
MK_DZ,1684.605
MK_EC,10856.93
MK_EG,1592.655
MK_ES,2108.379
MK_EE,1951.641
MK_ET,4042.723
MK_FI,2032.59
MK_FJ,16595.22
MK_FR,1672.04
MK_FM,13043.99
MK_GA,4787.015
MK_GB,1948.1
MK_GE,1929.842
MK_GH,4590.72
MK_GN,5120.725
MK_GP,8279.996
MK_GM,4850.305
MK_GW,4913.828
MK_GQ,4439.803
MK_GR,485.2823
MK_GD,8563.639
MK_GT,10656.45
MK_GF,8312.512
MK_GY,8657.045
MK_HK,8593.604
MK_HN,10452.68
MK_HR,610.8091
MK_HT,8952.266
MK_HU,641.169
MK_ID,10085.38
MK_IN,5181.757
MK_IE,2407.447
MK_IS,3686.858
MK_IT,742.0995
MK_JM,9347.627
MK_JO,1700.334
MK_JP,9352.046
MK_KZ,4460.398
MK_KE,5059.623
MK_KG,4290.243
MK_KH,8619.407
MK_KI,14428.11
MK_KR,8409.194
MK_KW,2765.559
MK_LA,7972.507
MK_LB,1525.442
MK_LR,5084.811
MK_LY,1267.143
MK_LC,8360.754
MK_LK,6917.349
MK_LS,7961.5
MK_LT,1439.533
MK_LU,1454.307
MK_LV,1674.47
MK_MA,2621.993
MK_MD,806.5962
MK_MG,7284.481
ML_AW,6729.114
ML_AO,3352.429
ML_AL,4178.792
ML_AE,6661.39
ML_AR,7493.104
ML_AM,5949.743
ML_AG,5796.132
ML_AU,16866.65
ML_AT,4552.871
ML_AZ,6398.833
ML_BI,4492.959
ML_BE,4392.599
ML_BJ,1346.579
ML_BF,687.3596
ML_BD,10282.27
ML_BG,4494.693
ML_BH,6282.581
ML_BS,7360.747
ML_BA,4292.104
ML_BY,5540.518
ML_BZ,8643.993
ML_BO,7372.72
ML_BR,5824.374
ML_BB,5592.066
ML_BN,13428.65
ML_BT,10112.93
ML_BW,5558.012
ML_CF,3066.396
ML_CA,7554.844
ML_CH,4079.109
ML_CL,8390.205
ML_CI,926.861
ML_CM,2359.123
ML_CG,3182.654
ML_CO,7417.815
ML_KM,6274.671
ML_CV,1695.378
ML_CR,8279.346
ML_KY,7834.828
ML_CY,4842.612
ML_CZ,4639.915
ML_DE,4524.183
ML_DJ,5556.316
ML_DK,5105.362
ML_DO,6627.745
ML_DZ,2904.52
ML_EC,7909.313
ML_EG,4472.684
ML_ES,3116.63
ML_EE,5862.555
ML_ET,5126.837
ML_FI,5931.557
ML_FJ,19116.61
ML_FR,4139.756
ML_FM,17375.02
ML_GA,2357.095
ML_GB,4379.194
ML_GE,6022.371
ML_GH,1161.303
ML_GN,914.3767
ML_GP,5792.819
ML_GM,943.7722
ML_GW,838.5174
ML_GQ,2096.482
ML_GR,4218.957
ML_GD,5833.152
ML_GT,8875.285
ML_GF,4946.427
ML_GY,5536.217
ML_HK,12621.41
ML_HN,8537.811
ML_HR,4323.516
ML_HT,6895.612
ML_HU,4620.414
ML_ID,12846.53
ML_IN,8884.225
ML_IE,4528.775
ML_IS,5832.153
ML_IT,3809.006
ML_JM,7371.763
ML_JO,4960.677
ML_JP,13672.71
ML_KZ,8648.104
ML_KE,5187.163
ML_KG,8461.341
ML_KH,12147.29
ML_KI,18465.1
ML_KR,12736.69
ML_KW,6045.765
ML_LA,11688.01
ML_LB,4982.281
ML_LR,768.1956
ML_LY,3098.402
ML_LC,5729.618
ML_LK,9616.553
ML_LS,6028.201
ML_LT,5501.815
ML_LU,4309.688
ML_LV,5632.552
ML_MA,2380.86
ML_MD,5133.908
ML_MG,7024.337
ML_MK,4331.032
MT_AW,8723.98
MT_AO,4980.603
MT_AL,759.1236
MT_AE,4011.032
MT_AR,10906.92
MT_AM,2656.562
MT_AG,7701.25
MT_AU,16101.02
MT_AT,1379.07
MT_AZ,3113.292
MT_BI,4633.479
MT_BE,1851.035
MT_BJ,3504.988
MT_BF,3085.999
MT_BD,7272.355
MT_BG,1065.425
MT_BH,3584.383
MT_BS,8571.768
MT_BA,946.8785
MT_BY,2236.243
MT_BZ,10048.05
MT_BO,10449.94
MT_BR,9223.423
MT_BB,7747.709
MT_BN,10628.28
MT_BT,7009.323
MT_BW,6855.681
MT_CF,3532.711
MT_CA,7636.041
MT_CH,1363.745
MT_CL,11741.27
MT_CI,3897.312
MT_CM,3580.575
MT_CG,4467.404
MT_CO,9678.77
MT_KM,6094.379
MT_CV,4437.798
MT_CR,10129.43
MT_KY,9281.971
MT_CY,1703.866
MT_CZ,1580.469
MT_DE,1833.687
MT_DJ,3947.198
MT_DK,2204.997
MT_DO,8325.558
MT_DZ,1038.21
MT_EC,10305.6
MT_EG,1688.249
MT_ES,1670.797
MT_EE,2719.935
MT_ET,3871.321
MT_FI,2799.607
MT_FJ,17499.35
MT_FR,1752.693
MT_FM,13943.84
MT_GA,3988.271
MT_GB,2092.273
MT_GE,2689.987
MT_GH,3700.928
MT_GN,4239.206
MT_GP,7760.63
MT_GM,3990.619
MT_GW,4041.206
MT_GQ,3626.436
MT_GR,850.6025
MT_GD,8002.666
MT_GT,10370.25
MT_GF,7617.217
MT_GY,8018.361
MT_HK,9397.669
MT_HN,10128.79
MT_HR,1108.396
MT_HT,8546.669
MT_HU,1343.903
MT_ID,10615.98
MT_IN,5856.019
MT_IE,2525.637
MT_IS,3978.502
MT_IT,688.7803
MT_JM,8973.178
MT_JO,2020.224
MT_JP,10256.82
MT_KZ,5292.074
MT_KE,4740.963
MT_KG,5114.49
MT_KH,9298.441
MT_KI,15328.49
MT_KR,9305.214
MT_KW,3204.719
MT_LA,8690.006
MT_LB,1923.859
MT_LR,4182.031
MT_LY,375.7234
MT_LC,7814.274
MT_LK,7349.384
MT_LS,7384.176
MT_LT,2248.596
MT_LU,1669.155
MT_LV,2449.608
MT_MO,9348.624
MT_MA,1957.426
MT_MD,1712.083
MT_MG,7015.445
MT_MK,905.4888
MT_ML,3431.774
MT_MM,8192.804
MT_MN,7302.21
MT_MR,3587.501
MT_MQ,7787.483
MM_AW,16436.57
MM_AO,9555.35
MM_AL,7666.058
MM_AE,4415.291
MM_AR,16823.83
MM_AM,5588.3
MM_AG,15554.03
MM_AU,8107.946
MM_AT,7883.924
MM_AZ,5150.849
MM_BI,7676.785
MM_BE,8702.236
MM_BJ,10197.91
MM_BF,10436.82
MM_BD,979.1783
MM_BG,7371.183
MM_BH,4805.618
MM_BS,15321.11
MM_BA,7758.805
MM_BY,7121.368
MM_BZ,16210.7
MM_BO,18363.34
MM_BR,16086.29
MM_BB,15773.23
MM_BN,2438.079
MM_BT,1366.391
MM_BW,8908.679
MM_CF,8550.929
MM_CA,13292.35
MM_CH,8566.73
MM_CL,17753.66
MM_CI,10924.13
MM_CM,9323.952
MM_CG,9191.071
MM_CO,17462.51
MM_KM,6624.869
MM_CV,12527.29
MM_CR,17054.63
MM_KY,16008.87
MM_CY,6500.792
MM_CZ,8008.151
MM_DE,8508.293
MM_DJ,5734.019
MM_DK,8081.989
MM_DO,15816.24
MM_DZ,9180.587
MM_EC,18101.23
MM_EG,6707.968
MM_ES,9620.679
MM_EE,7366.081
MM_ET,6259.23
MM_FI,7362.658
MM_FJ,9807.559
MM_FR,8892.726
MM_FM,6826.047
MM_GA,9658.297
MM_GB,8990.69
MM_GE,5600.633
MM_GH,10518.48
MM_GN,11987.97
MM_GP,15652.42
MM_GM,11918.63
MM_GW,11885.38
MM_GQ,9616.327
MM_GR,7354.536
MM_GD,16006.31
MM_GT,16460.94
MM_GF,15809.19
MM_GY,16180.27
MM_HK,1980.921
MM_HN,16578.15
MM_HR,7935.586
MM_HT,15904.61
MM_HU,7688.242
MM_ID,2803.964
MM_IN,2344.082
MM_IE,9322.477
MM_IS,9614.751
MM_IT,8264.19
MM_JM,16090.19
MM_JO,6256.384
MM_JP,4781.767
MM_KZ,3460.527
MM_KE,6811.704
MM_KG,3552.526
MM_KH,1107.069
MM_KI,8585.758
MM_KR,3796.143
MM_KW,5088.824
MM_LA,699.6793
MM_LB,6300.475
MM_LR,11597.31
MM_LY,8381.941
MM_LC,15784.37
MM_LK,2085.34
MM_LS,8978.772
MM_LT,7272.69
MM_LU,8604.277
MM_LV,7373.174
MM_MA,10125.95
MM_MD,6948.59
MM_MG,6641.356
MM_MK,7524.61
MM_ML,11074.18
MN_AW,13299.1
MN_AO,11014.06
MN_AL,6559.96
MN_AE,5255.396
MN_AR,18125.58
MN_AM,4924.905
MN_AG,12708.61
MN_AU,10114.63
MN_AT,6308.009
MN_AZ,4522.471
MN_BI,9373.591
MN_BE,6798.823
MN_BJ,10543.08
MN_BF,10333.97
MN_BD,3063.084
MN_BG,6241.183
MN_BH,5403.857
MN_BS,11900.0
MN_BA,6474.347
MN_BY,5316.805
MN_BZ,12620.17
MN_BO,16509.63
MN_BR,16451.32
MN_BB,13113.47
MN_BN,4844.179
MN_BT,2708.448
MN_BW,11397.89
MN_CF,9524.63
MN_CA,9826.038
MN_CH,6916.981
MN_CL,18417.92
MN_CI,11101.16
MN_CM,10096.96
MN_CG,10488.16
MN_CO,14183.88
MN_KM,9108.994
MN_CV,11487.66
MN_CR,13501.64
MN_KY,12509.32
MN_CY,6050.101
MN_CZ,6295.875
MN_DE,6613.546
MN_DJ,7111.563
MN_DK,6036.328
MN_DO,12636.03
MN_DZ,7965.293
MN_EC,14703.29
MN_EG,6561.703
MN_ES,8063.195
MN_EE,5200.07
MN_ET,7638.576
MN_FI,5155.067
MN_FJ,10203.72
MN_FR,7053.423
MN_FM,6643.099
MN_GA,10540.18
MN_GB,6980.086
MN_GE,4814.342
MN_GH,10813.79
MN_GN,11519.16
MN_GP,12831.86
MN_GM,11217.95
MN_GW,11301.67
MN_GQ,10306.21
MN_GR,6529.9
MN_GD,13264.74
MN_GT,12862.79
MN_GF,13811.95
MN_GY,13774.63
MN_HK,2925.895
MN_HN,12994.46
MN_HR,6495.358
MN_HT,12637.59
MN_HU,6193.408
MN_ID,6013.877
MN_IN,3328.61
MN_IE,7125.949
MN_IS,6791.995
MN_IT,6987.772
MN_JM,12693.83
MN_JO,6083.297
MN_JP,3018.842
MN_KZ,2371.558
MN_KE,8652.989
MN_KG,2562.361
MN_KH,4046.109
MN_KI,8157.376
MN_KR,2003.103
MN_KW,5371.958
MN_LA,3351.879
MN_LB,5982.09
MN_LR,11478.57
MN_LY,7638.913
MN_LC,13037.72
MN_LK,5227.907
MN_LS,11665.17
MN_LT,5400.041
MN_LU,6793.377
MN_LV,5352.423
MN_MA,8786.203
MN_MD,5609.264
MN_MG,9484.938
MN_MK,6406.233
MN_ML,10733.85
MN_MM,3598.607
MZ_AW,11878.69
MZ_AO,2794.277
MZ_AL,7605.371
MZ_AE,6084.785
MZ_AR,8503.743
MZ_AM,7465.288
MZ_AG,11269.44
MZ_AU,10738.99
MZ_AT,8413.984
MZ_AZ,7597.071
MZ_BI,2539.452
MZ_BE,8987.062
MZ_BJ,4850.324
MZ_BF,5650.371
MZ_BD,8320.562
MZ_BG,7698.018
MZ_BH,6120.75
MZ_BS,13086.66
MZ_BA,7905.494
MZ_BY,8897.043
MZ_BZ,13937.59
MZ_BO,10249.31
MZ_BR,7878.605
MZ_BB,10866.64
MZ_BN,9499.382
MZ_BT,8537.949
MZ_BW,683.9498
MZ_CF,3698.751
MZ_CA,13696.58
MZ_CH,8500.383
MZ_CL,9571.246
MZ_CI,5265.005
MZ_CM,4021.399
MZ_CG,3045.332
MZ_CO,12007.27
MZ_KM,1946.945
MZ_CV,7585.961
MZ_CR,13159.24
MZ_KY,13278.04
MZ_CY,6802.715
MZ_CZ,8654.025
MZ_DE,8975.49
